CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,MonthlyProfit,CostToServe,MarketingSpend,Discount,Region,SignupMonth
8537-ZDYAF,1,United States,California,Fresno,93701,"36.6651, -119.7352",36.6651,-119.7352,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.35,2212.93,No,0,5,4331,,5.2,27.83,334.72,0.195,Central California,2017-11-01
8784-WHVBI,1,United States,California,San Francisco,94109,"37.7499, -122.5188",37.7499,-122.5188,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.01,1671.72,No,0,14,4681,,-4.68,13.85,345.3,0.058,North California,2015-08-01
1249-NXPNF,1,United States,California,Anaheim,92805,"33.8315, -117.8473",33.8315,-117.8473,Male,0,No,No,52,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.79,3264.74,No,0,5,5136,,9.94,28.86,150.87,0.282,South California,2016-10-01
6493-IQDNM,1,United States,California,Bakersfield,93301,"35.4268, -119.0291",35.4268,-119.0291,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,77.6,1522.64,Yes,1,68,4157,Moved,40.75,28.28,198.3,0.004,Central California,2019-06-01
7922-XXIQQ,1,United States,California,San Francisco,94109,"37.7915, -122.4099",37.7915,-122.4099,Female,0,Yes,No,61,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.87,3416.81,No,0,21,5170,,20.07,24.69,205.03,0.046,North California,2016-01-01
8594-UAUMY,1,United States,California,Anaheim,92805,"33.7774, -117.8574",33.7774,-117.8574,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.2,65.76,No,0,13,2599,,-6.36,13.34,272.08,0.273,South California,2020-11-01
6435-KFYEC,1,United States,California,Long Beach,90802,"33.7457, -118.1111",33.7457,-118.1111,Male,0,Yes,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.52,866.23,No,0,25,3925,,1.59,9.29,164.2,0.092,South California,2017-05-01
2226-OHPVH,1,United States,California,San Francisco,94109,"37.8192, -122.3693",37.8192,-122.3693,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.45,3692.51,Yes,1,39,4128,Competitor made better offer,30.16,27.4,222.01,0.038,North California,2016-09-01
1248-JPSBW,1,United States,California,Oakland,94601,"37.7444, -122.2591",37.7444,-122.2591,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.32,1101.4,No,0,18,4580,,20.96,39.53,168.23,0.227,North California,2020-01-01
6338-MGYEL,1,United States,California,San Jose,95112,"37.3343, -121.9551",37.3343,-121.9551,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,77.33,551.09,Yes,1,82,3493,Product dissatisfaction,24.46,35.85,287.81,0.065,Central California,2020-07-01
5192-OGYJS,1,United States,California,Bakersfield,93301,"35.3728, -119.12",35.3728,-119.12,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.95,1576.45,Yes,1,69,3945,Don't know,31.97,26.99,343.76,0.009,Central California,2019-04-01
6696-FYLQQ,1,United States,California,Los Angeles,90001,"34.0329, -118.1998",34.0329,-118.1998,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,69.04,2219.04,Yes,1,24,4020,Competitor made better offer,7.52,25.83,463.87,0.237,South California,2018-06-01
5563-QOTMV,1,United States,California,Fresno,93701,"36.8726, -119.72",36.8726,-119.72,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.14,472.9,No,0,13,4194,,11.13,40.01,381.36,0.184,Central California,2020-08-01
6064-ZOPMK,1,United States,California,Modesto,95354,"37.6185, -121.0376",37.6185,-121.0376,Female,0,Yes,No,40,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),79.07,3110.29,No,0,29,5444,,25.4,31.82,446.62,0.041,Central California,2017-10-01
8094-QKUCB,1,United States,California,San Francisco,94109,"37.7974, -122.4329",37.7974,-122.4329,Male,1,Yes,No,17,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,61.1,1021.68,Yes,1,79,2352,Don't know,25.52,21.62,249.89,0.058,North California,2019-09-01
6786-LURUG,1,United States,California,Modesto,95354,"37.6008, -121.0248",37.6008,-121.0248,Male,0,Yes,No,47,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.05,2931.96,No,0,36,4625,,19.39,26.66,271.72,0.09,Central California,2017-03-01
3268-GQRZF,1,United States,California,Anaheim,92805,"33.863, -117.9435",33.863,-117.9435,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,63.67,2961.55,No,0,17,5306,,7.38,27.75,263.21,0.276,South California,2017-03-01
1940-YNJHW,1,United States,California,Bakersfield,93301,"35.4168, -118.965",35.4168,-118.965,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),58.86,225.79,No,0,16,3563,,16.52,29.75,211.87,0.064,Central California,2020-10-01
8120-EIWTV,1,United States,California,Fresno,93701,"36.7084, -119.7762",36.7084,-119.7762,Female,1,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.48,3942.41,Yes,1,66,4400,Competitor made better offer,28.03,29.31,249.56,0.025,Central California,2016-05-01
2443-PBLCG,1,United States,California,Santa Rosa,95401,"38.4377, -122.7256",38.4377,-122.7256,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.76,659.1,No,0,64,3437,,13.81,29.0,429.43,0.001,North California,2020-03-01
3342-EWJDZ,1,United States,California,Riverside,92501,"33.9358, -117.2426",33.9358,-117.2426,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.63,1378.52,No,0,8,5176,,-6.33,11.41,291.48,0.165,South California,2015-08-01
1300-DWLJH,1,United States,California,San Francisco,94109,"37.7177, -122.4911",37.7177,-122.4911,Female,0,No,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,1271.68,No,0,5,5081,,-9.03,12.25,330.05,0.07,North California,2015-07-01
6298-JCZXE,1,United States,California,Santa Rosa,95401,"38.4922, -122.6867",38.4922,-122.6867,Female,1,No,No,70,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),54.91,3870.37,No,0,19,6051,,0.27,20.82,423.0,0.295,North California,2015-04-01
5539-LCKQC,1,United States,California,Oakland,94601,"37.7767, -122.3236",37.7767,-122.3236,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,70.31,279.53,Yes,1,84,2956,Long wait times,20.45,33.14,382.65,0.011,North California,2020-10-01
4289-GJQKT,1,United States,California,Long Beach,90802,"33.6494, -118.2016",33.6494,-118.2016,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,85.87,5637.1,No,0,13,5595,,34.42,32.4,434.59,0.011,South California,2015-08-01
5572-RQVDZ,1,United States,California,Bakersfield,93301,"35.4616, -119.0113",35.4616,-119.0113,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.55,5068.44,No,0,34,5514,,35.26,42.69,214.12,0.019,Central California,2016-05-01
7788-FAASK,1,United States,California,Anaheim,92805,"33.7965, -117.8721",33.7965,-117.8721,Female,0,Yes,No,37,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.06,2714.54,Yes,1,65,4023,Product dissatisfaction,22.96,37.64,181.19,0.092,South California,2018-01-01
2649-ILBOA,1,United States,California,Modesto,95354,"37.6268, -121.01",37.6268,-121.01,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,220.6,Yes,1,47,2749,Don't know,-10.32,13.05,368.49,0.009,Central California,2020-02-01
6825-BUGNK,1,United States,California,Stockton,95202,"38.0397, -121.3091",38.0397,-121.3091,Male,0,Yes,Yes,7,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),68.03,493.99,Yes,1,87,2596,Long wait times,18.92,32.81,273.54,0.072,Central California,2020-07-01
8920-UYSZF,1,United States,California,Bakersfield,93301,"35.3662, -119.0327",35.3662,-119.0327,Male,1,No,No,67,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.91,3673.05,No,0,6,5993,,21.94,21.64,173.0,0.075,Central California,2015-07-01
3875-VAESK,1,United States,California,Berkeley,94704,"37.8633, -122.327",37.8633,-122.327,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.77,107.86,Yes,1,69,2689,Competitor made better offer,-0.08,15.17,274.53,0.009,North California,2020-11-01
3266-HTMAN,1,United States,California,Stockton,95202,"37.8963, -121.2592",37.8963,-121.2592,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.59,4030.97,Yes,1,32,4631,Competitor offered higher download speeds,32.08,29.98,154.09,0.094,Central California,2016-09-01
7993-EBQWB,1,United States,California,Los Angeles,90001,"33.9705, -118.2296",33.9705,-118.2296,Female,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,934.06,No,0,40,4330,,-6.95,11.43,312.91,0.04,South California,2016-11-01
6861-UEGNP,1,United States,California,Riverside,92501,"33.9723, -117.3537",33.9723,-117.3537,Female,0,No,No,9,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,55.84,521.59,No,0,16,4035,,7.3,24.01,210.72,0.282,South California,2020-05-01
5546-EWKNN,1,United States,California,Stockton,95202,"37.9758, -121.2943",37.9758,-121.2943,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.82,5076.07,Yes,1,50,5120,Don't know,25.71,38.17,169.15,0.052,Central California,2015-06-01
5953-HIDSI,1,United States,California,Riverside,92501,"33.9959, -117.3851",33.9959,-117.3851,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.71,3437.6,No,0,11,5684,,-2.74,34.9,493.08,0.233,South California,2016-12-01
1452-BZLPN,1,United States,California,Riverside,92501,"33.9565, -117.3167",33.9565,-117.3167,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),72.85,5015.59,No,0,9,5567,,34.6,28.2,104.79,0.078,South California,2015-05-01
8610-XUZFL,1,United States,California,Bakersfield,93301,"35.3743, -118.9676",35.3743,-118.9676,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.03,463.16,Yes,1,65,2513,Competitor made better offer,16.29,28.62,163.52,0.06,Central California,2020-06-01
3601-VHUFS,1,United States,California,Fresno,93701,"36.6459, -119.7164",36.6459,-119.7164,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,968.54,No,0,5,3908,,2.3,9.9,105.02,0.092,Central California,2016-08-01
1143-UVONL,1,United States,California,Oakland,94601,"37.8274, -122.2526",37.8274,-122.2526,Male,1,Yes,No,15,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),62.38,928.44,No,0,32,4303,,15.64,29.58,320.59,0.061,North California,2019-11-01
6320-OMNDM,1,United States,California,Santa Rosa,95401,"38.4485, -122.6465",38.4485,-122.6465,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,58.53,301.58,No,0,30,3628,,11.65,26.9,344.65,0.096,North California,2020-09-01
4924-XHZXU,1,United States,California,Anaheim,92805,"33.9353, -117.9351",33.9353,-117.9351,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.33,1492.6,Yes,1,12,4243,Competitor offered higher download speeds,-8.93,13.17,397.81,0.068,South California,2015-08-01
7310-IEUSV,1,United States,California,Oakland,94601,"37.8048, -122.2812",37.8048,-122.2812,Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.11,122.34,Yes,1,66,2224,Attitude of support person,-2.13,13.74,179.9,0.05,North California,2020-08-01
5934-XCCBI,1,United States,California,San Jose,95112,"37.2911, -121.8265",37.2911,-121.8265,Male,1,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.53,959.57,No,0,16,4393,,5.4,10.48,153.69,0.011,Central California,2017-06-01
2326-BVEVQ,1,United States,California,Los Angeles,90001,"34.0497, -118.2015",34.0497,-118.2015,Female,1,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,88.22,5357.64,No,0,5,5933,,12.46,38.88,468.03,0.197,South California,2016-01-01
6473-DADIY,1,United States,California,Berkeley,94704,"37.8551, -122.2875",37.8551,-122.2875,Female,1,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,73.95,4614.01,Yes,1,58,5292,Moved,25.83,29.96,361.34,0.042,North California,2015-12-01
4607-GHIPU,1,United States,California,Riverside,92501,"34.0023, -117.4278",34.0023,-117.4278,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,53.55,104.77,No,0,37,4236,,-9.26,34.67,354.1,0.25,South California,2020-12-01
1559-UAIPC,1,United States,California,Modesto,95354,"37.6404, -121.0071",37.6404,-121.0071,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.53,396.61,No,0,23,3998,,35.37,22.75,89.83,0.056,Central California,2020-08-01
3380-QRCUK,1,United States,California,San Francisco,94109,"37.7119, -122.4536",37.7119,-122.4536,Female,0,Yes,Yes,38,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,45.97,1762.54,Yes,1,44,3766,Competitor made better offer,9.71,17.31,355.61,0.09,North California,2017-12-01
6498-FZTQE,1,United States,California,Berkeley,94704,"37.7897, -122.1868",37.7897,-122.1868,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.33,1465.98,No,0,5,4856,,-3.67,10.54,291.55,0.185,North California,2015-12-01
7953-JQQUV,1,United States,California,San Diego,92101,"32.7288, -117.1231",32.7288,-117.1231,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.89,4514.97,No,0,33,5112,,31.4,29.55,320.25,0.021,South California,2016-02-01
4515-CLKIM,1,United States,California,Long Beach,90802,"33.8393, -118.232",33.8393,-118.232,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),92.08,923.58,Yes,1,68,3770,Competitor made better offer,36.61,39.46,167.62,0.098,South California,2020-04-01
6187-QJQZQ,1,United States,California,Anaheim,92805,"33.8406, -117.9665",33.8406,-117.9665,Female,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),75.04,1474.08,No,0,31,4620,,26.3,41.81,119.51,0.026,South California,2019-06-01
6426-HIBNB,1,United States,California,Long Beach,90802,"33.8108, -118.2326",33.8108,-118.2326,Female,0,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.41,374.29,No,0,45,3303,,12.5,23.31,341.2,0.027,South California,2020-07-01
8024-YUEQL,1,United States,California,Sacramento,95814,"38.6322, -121.5223",38.6322,-121.5223,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.39,1196.96,No,0,29,4886,,11.63,42.97,291.3,0.245,North California,2020-01-01
1020-SWMXB,1,United States,California,Los Angeles,90001,"34.0655, -118.252",34.0655,-118.252,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,87.26,1414.5,No,0,56,4952,,27.96,38.21,495.76,0.005,South California,2019-10-01
8843-RRNAL,1,United States,California,Sacramento,95814,"38.5409, -121.4387",38.5409,-121.4387,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.78,1541.78,No,0,5,4806,,-1.14,10.77,226.84,0.23,North California,2015-12-01
9556-MBMDK,1,United States,California,Sacramento,95814,"38.5914, -121.5427",38.5914,-121.5427,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.08,177.15,Yes,1,25,2489,Price too high,-4.49,11.87,266.68,0.199,North California,2020-06-01
6650-BMNTB,1,United States,California,Los Angeles,90001,"34.1126, -118.1292",34.1126,-118.1292,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.93,1215.05,Yes,1,84,3712,Competitor had better devices,32.48,30.1,332.69,0.067,South California,2019-11-01
6697-QADQW,1,United States,California,Bakersfield,93301,"35.3998, -119.0659",35.3998,-119.0659,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.2,1351.28,No,0,27,4388,,2.96,14.68,217.68,0.018,Central California,2016-12-01
8723-TWPEN,1,United States,California,Modesto,95354,"37.6765, -121.0674",37.6765,-121.0674,Male,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.88,5230.66,Yes,1,20,5193,Moved,15.58,38.52,458.27,0.095,Central California,2015-09-01
4125-GDATE,1,United States,California,Long Beach,90802,"33.747, -118.1093",33.747,-118.1093,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),66.79,534.9,No,0,15,3526,,27.93,26.71,131.39,0.1,South California,2020-06-01
6647-HMKHM,1,United States,California,Sacramento,95814,"38.5715, -121.4283",38.5715,-121.4283,Female,0,No,No,65,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,60.65,3944.89,No,0,5,5406,,8.92,26.04,369.12,0.17,North California,2015-09-01
8083-NUXMU,1,United States,California,Bakersfield,93301,"35.3674, -119.0278",35.3674,-119.0278,Male,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.06,1083.18,Yes,1,100,3754,Product dissatisfaction,32.8,34.43,305.39,0.092,Central California,2020-02-01
2119-OMAXT,1,United States,California,Long Beach,90802,"33.7675, -118.1746",33.7675,-118.1746,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.48,374.47,No,0,63,3807,,8.82,36.05,496.41,0.014,South California,2020-09-01
6256-STUHK,1,United States,California,Fresno,93701,"36.7962, -119.7668",36.7962,-119.7668,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.73,858.9,Yes,1,91,3540,Moved,12.9,40.0,459.22,0.085,Central California,2020-03-01
