CustomerID,Region,Segment,RFM_Segment,Contract,Tenure Months,Monthly Charges,MonthlyProfit,CLV,Churn Value,ChurnProbability
9982-MCPVM,North California,Gold,At Risk,Month-to-month,17,80.82,30.12,166.26,1,0.8582477477878773
2189-TTWWM,Central California,Gold,At Risk,Month-to-month,13,75.52,32.46,195.54,1,0.7795255793678838
3815-ECVZQ,North California,Silver,Need Attention,One year,42,77.64,18.69,370.51,0,0.1778450534602115
9738-HTKKQ,Central California,Silver,Loyal,Month-to-month,62,75.92,31.47,345.92,1,0.284148935084868
2209-KKLSH,Central California,Standard,Need Attention,One year,68,26.42,5.56,129.44,0,0.0605598521400359
2371-PAZXJ,North California,Silver,Loyal,One year,71,54.72,11.21,246.44,0,0.0793979463168448
7299-NSFYW,Central California,Standard,Need Attention,Two year,64,26.18,-3.61,0.0,0,0.0109271711322988
5685-WIUXS,Central California,Gold,At Risk,Month-to-month,8,55.04,18.59,122.69,1,0.7253992406782054
9871-FANIQ,South California,Silver,Need Attention,Two year,54,75.48,12.22,397.69,0,0.0267456252179885
4261-WCZFI,North California,Gold,At Risk,Month-to-month,3,72.97,24.93,123.25,1,0.9403950671520948
1220-RSYCM,South California,Silver,Need Attention,Month-to-month,49,78.01,10.02,100.76,0,0.3472582884439635
8987-APFJT,South California,Gold,Need Attention,Two year,23,79.97,9.26,259.35,0,0.235012524522146
8279-AQKTV,South California,Bronze,At Risk,Month-to-month,7,18.43,-4.14,0.0,0,0.5451905702073233
8899-CUZUJ,South California,Silver,Need Attention,Two year,51,60.67,6.48,226.28,0,0.0088455301973844
7567-BJVQG,Central California,Gold,At Risk,Month-to-month,16,73.6,24.63,171.42,1,0.790176522929628
6090-AZONI,South California,Silver,Need Attention,Two year,48,86.75,11.95,417.29,0,0.0319274875047777
2996-ILLKN,South California,Gold,At Risk,Month-to-month,17,81.48,30.2,268.9,1,0.4321436357998693
5216-IPGYR,Central California,Silver,Need Attention,One year,61,57.95,15.98,367.41,0,0.0343522248891212
3529-SZTUF,North California,Standard,Need Attention,Two year,70,18.25,-15.04,0.0,0,0.0071955470432972
2646-OHDXI,Central California,Platinum,Need Attention,Two year,54,76.26,18.73,601.46,0,0.0326361211517793
8211-TDEPQ,South California,Silver,Need Attention,Month-to-month,51,60.29,14.35,161.87,0,0.1296170536122577
3492-DQGEJ,South California,Gold,At Risk,Month-to-month,14,77.17,15.52,111.37,1,0.6683093350409366
4166-KKONA,Central California,Silver,Loyal,Month-to-month,70,60.05,19.56,224.86,0,0.1499230939526528
3153-NSAVC,North California,Bronze,At Risk,Month-to-month,0,27.88,-5.87,0.0,1,0.7246588533414534
6759-FXSUV,South California,Gold,At Risk,Month-to-month,9,87.82,29.78,187.97,1,0.7420004054689128
1396-WCORX,North California,Gold,At Risk,Month-to-month,12,74.9,27.16,222.28,1,0.6867573701290123
7496-SZAAE,North California,Platinum,Loyal,One year,69,76.07,25.03,571.89,0,0.0407364467390692
3132-MVKXQ,Central California,Standard,Need Attention,Month-to-month,57,19.44,-0.39,0.0,0,0.1949683736322114
5179-UMBWD,South California,Silver,Loyal,Month-to-month,66,69.77,16.71,164.43,0,0.2653355997180348
5139-EUQYW,North California,Gold,Need Attention,Month-to-month,25,71.49,28.63,197.2,0,0.7363216762163053
3356-GHDYC,Central California,Standard,Need Attention,One year,67,23.88,-2.57,0.0,0,0.0516642081096271
4818-HAVNW,North California,Silver,Loyal,Month-to-month,61,85.31,29.45,262.22,1,0.3323292957512439
6550-MGPSA,Central California,Gold,At Risk,Month-to-month,12,81.78,29.13,185.97,1,0.8103819710925189
3096-JDCGI,North California,Gold,Need Attention,Month-to-month,26,57.54,27.59,227.78,1,0.5916273551325101
5804-VWJNA,Central California,Silver,Loyal,Month-to-month,61,79.85,23.25,188.6,1,0.4545755038429629
8640-GBPJK,Central California,Silver,Need Attention,Month-to-month,47,71.19,21.41,169.05,1,0.6756832097869421
4916-QUOPV,North California,Silver,Need Attention,One year,51,70.43,16.56,347.36,0,0.2302188935566648
8064-EIMYP,North California,Gold,At Risk,Month-to-month,5,58.05,18.99,144.48,0,0.5697867636932671
8322-UXNGK,South California,Gold,Need Attention,Month-to-month,27,63.54,11.76,108.1,0,0.4341297691940576
1059-RQEMS,North California,Gold,At Risk,One year,4,69.58,23.27,307.16,1,0.7054336605095913
8009-UCJPC,North California,Silver,Need Attention,Month-to-month,57,61.59,6.83,74.09,1,0.2504649735123757
2789-YNPEQ,North California,Gold,At Risk,Month-to-month,11,78.89,35.14,249.63,0,0.727816391781263
9210-YEFOX,South California,Bronze,At Risk,Two year,15,26.05,-1.97,0.0,0,0.037144434885013
1050-FEUMS,Central California,Standard,Need Attention,Month-to-month,62,19.19,-9.5,0.0,0,0.1239265139542496
1368-DOKEG,North California,Silver,Loyal,Month-to-month,69,50.31,14.56,154.8,0,0.16412499644518
7538-AWETQ,South California,Standard,Need Attention,Month-to-month,70,18.89,-2.53,0.0,0,0.1509568583881188
1570-TMHCD,North California,Silver,Loyal,Month-to-month,70,73.68,17.57,204.51,0,0.1186290056875405
4681-HVOBW,Central California,Silver,Need Attention,Month-to-month,47,59.03,18.62,201.99,0,0.1593916706702959
3264-PVRKA,North California,Silver,Loyal,Month-to-month,65,56.63,23.41,242.15,0,0.311354011115229
3117-OYAEJ,South California,Gold,At Risk,Month-to-month,10,73.59,21.43,146.07,1,0.8020882226390795
8096-YEPZZ,South California,Gold,At Risk,Month-to-month,13,96.12,23.22,146.56,1,0.836031992132774
8073-UHIZQ,South California,Bronze,At Risk,Month-to-month,19,20.08,-5.55,0.0,1,0.4088222858565035
2030-BWDSI,North California,Platinum,Need Attention,Two year,53,73.31,26.64,930.27,0,0.0628517599908394
2564-COUAS,North California,Gold,At Risk,One year,4,59.84,9.64,210.54,1,0.2583134163351527
6157-UPDKZ,South California,Gold,At Risk,Two year,3,81.93,12.12,363.02,1,0.4175395356891395
8418-JYANU,South California,Standard,Need Attention,Two year,67,19.21,-4.01,0.0,0,0.0060555078462035
7064-EDTZT,North California,Gold,At Risk,Month-to-month,9,54.02,21.9,171.35,1,0.6840113089629944
8720-XYUUU,South California,Silver,Loyal,One year,64,81.61,14.62,317.2,0,0.0466010189409546
3905-OFNNB,South California,Silver,Need Attention,Month-to-month,52,81.71,26.91,222.17,1,0.4897057026631222
1743-YOAJX,Central California,Silver,Loyal,Two year,64,75.64,3.97,130.06,0,0.02123276481439
7550-VQSGV,Central California,Standard,At Risk,One year,45,18.75,-5.26,0.0,0,0.0448568923089164
7600-GITGR,North California,Silver,Need Attention,Month-to-month,48,75.35,28.87,223.8,0,0.5940441651396364
4766-HESIO,North California,Bronze,At Risk,Two year,11,57.17,1.95,68.09,0,0.0903995364483757
3338-DAYHO,North California,Silver,Loyal,One year,68,77.09,13.72,319.4,0,0.0439865951684326
5201-JVXEA,North California,Silver,Loyal,Month-to-month,70,80.55,28.16,264.93,0,0.5036916653650957
3946-CAUBB,South California,Silver,Need Attention,Month-to-month,57,63.07,26.55,280.37,0,0.3528888623997001
4204-OMTTA,Central California,Silver,Need Attention,Month-to-month,54,62.69,26.54,307.01,0,0.1349542086611858
7867-BXHXZ,South California,Silver,Loyal,Month-to-month,60,79.5,24.06,238.48,0,0.3556931475172204
1913-JCZMV,North California,Silver,Loyal,Month-to-month,60,75.1,24.93,254.29,0,0.3500273348784533
6304-WPBMR,South California,Silver,Need Attention,Month-to-month,40,88.27,22.46,191.9,1,0.4769731639924628
9829-VNUYW,North California,Standard,Need Attention,Two year,68,24.27,-3.98,0.0,0,0.0101287325258525
9892-JLADV,South California,Standard,Need Attention,Month-to-month,59,55.95,3.15,36.67,0,0.0968735301194534
3932-LJYXT,North California,Standard,Need Attention,Month-to-month,52,23.36,5.62,56.51,1,0.1654144224327183
9654-OEQAK,North California,Silver,Need Attention,Two year,37,81.15,9.17,320.22,0,0.0563039695471816
8475-EOUTP,North California,Gold,At Risk,Month-to-month,12,58.15,12.05,109.03,0,0.471346229074264
3984-GETGQ,South California,Standard,Need Attention,Month-to-month,59,26.72,1.73,18.39,1,0.2508176711043526
1436-HKUCM,North California,Silver,Loyal,Month-to-month,62,82.39,27.85,247.98,0,0.4625884809083549
5173-IUZBY,Central California,Gold,At Risk,Month-to-month,5,63.93,18.31,127.44,1,0.6835916443744215
9069-VDKRF,Central California,Silver,Need Attention,One year,51,54.75,14.34,331.77,0,0.0296977544131021
3164-OVEAZ,South California,Gold,At Risk,Two year,3,72.53,2.5,84.6,0,0.0385379869585099
4792-BZHCR,Central California,Standard,Need Attention,Two year,65,18.25,-5.51,0.0,0,0.0062474803224695
7845-DSJIR,North California,Silver,Need Attention,Two year,59,59.98,10.33,360.72,0,0.0216013598465912
1544-EVZXU,Central California,Gold,Need Attention,Month-to-month,25,50.07,12.18,112.84,1,0.4691844299181534
2150-IWSVK,North California,Standard,Need Attention,Month-to-month,68,25.65,4.78,55.3,0,0.2192181647120394
6192-TUSBF,South California,Bronze,At Risk,Month-to-month,2,22.14,-5.29,0.0,0,0.6076141558869609
5465-SZHUR,South California,Silver,Loyal,Two year,64,75.99,10.62,361.67,0,0.0404744394482112
3412-EQIFF,North California,Gold,At Risk,Month-to-month,14,77.64,30.08,226.68,1,0.7154523640129999
2998-CEZEK,South California,Silver,Loyal,Two year,71,84.78,10.83,378.18,0,0.0231638877250469
5493-SIVUN,North California,Gold,At Risk,Month-to-month,10,76.29,26.23,239.22,1,0.5579752280167213
9046-JMPEC,Central California,Gold,Need Attention,Month-to-month,26,52.21,11.54,101.09,1,0.3910449424261672
9980-BBCOG,Central California,Bronze,At Risk,Two year,35,20.05,-3.69,0.0,0,0.0266843450948214
2976-WYWIC,North California,Silver,Loyal,Month-to-month,68,74.28,12.34,113.43,0,0.3558889114164397
9621-OZEYI,Central California,Platinum,Loyal,One year,54,92.99,20.45,437.79,0,0.1296456878881764
8133-CTMYD,North California,Standard,Need Attention,Two year,66,20.21,-4.55,0.0,0,0.0103130063472612
3012-QVXCA,South California,Platinum,Loyal,One year,55,99.18,26.02,572.02,0,0.1088454917019868
4256-CKMZA,South California,Silver,Loyal,Month-to-month,65,54.74,15.0,162.72,1,0.0941228995877955
3888-IOIQW,South California,Gold,At Risk,Two year,1,57.36,9.76,340.82,0,0.1083042474775654
7099-RDXOE,Central California,Silver,Need Attention,Month-to-month,56,48.75,9.58,92.89,0,0.2667204232310868
6711-MXQYZ,Central California,Gold,At Risk,Month-to-month,8,85.22,26.56,148.52,1,0.8768204004756112
3115-HFFRY,Central California,Standard,Need Attention,Month-to-month,59,23.78,2.13,23.72,0,0.1685715938005807
5404-VTGWM,South California,Standard,Need Attention,Two year,66,21.61,-1.45,0.0,0,0.0099377526471372
1096-SWGGT,Central California,Platinum,Loyal,One year,59,92.6,33.71,721.66,1,0.1694215782785808
9723-GLRWA,Central California,Silver,Need Attention,Month-to-month,48,61.33,22.63,183.57,1,0.5045629211333692
2799-XNTBC,Central California,Standard,At Risk,One year,50,21.54,-5.4,0.0,0,0.0553365554954213
7612-JYLVO,Central California,Bronze,At Risk,Two year,31,20.19,-8.18,0.0,0,0.0207723280033905
7122-QDUZK,Central California,Silver,Loyal,Two year,71,80.53,9.6,335.23,0,0.0121883805132454
4095-PQJHZ,South California,Standard,Need Attention,One year,48,25.88,-1.16,0.0,0,0.0532376133294805
8445-OJJKP,Central California,Gold,At Risk,Two year,6,88.14,11.31,333.87,1,0.3513923168269997
1040-RODGH,South California,Silver,Need Attention,Month-to-month,57,70.02,25.25,230.28,0,0.4851374140533653
9295-YURYT,South California,Silver,Loyal,Month-to-month,59,77.17,34.9,260.49,1,0.5825808459586521
4507-JRKLZ,Central California,Silver,Loyal,Two year,71,70.61,6.77,236.41,0,0.0326297332915149
9183-PILIK,South California,Platinum,Loyal,Two year,63,67.19,16.03,559.77,0,0.0061599273906161
4293-LMQXN,North California,Standard,At Risk,Month-to-month,52,18.25,1.62,16.17,0,0.28080336744724
2866-EQZHC,South California,Bronze,At Risk,Two year,12,20.95,-4.24,0.0,0,0.0370371702341066
1743-HYUUI,North California,Silver,Loyal,Two year,64,78.13,12.56,427.74,0,0.0226969501734793
9567-KKYTH,Central California,Silver,Loyal,Month-to-month,63,47.5,8.9,97.19,1,0.2977931886915651
6859-JQDBZ,North California,Platinum,Need Attention,One year,24,90.52,31.68,719.26,0,0.1992924148239413
1645-KFATH,Central California,Silver,Loyal,Month-to-month,64,63.53,17.62,155.62,1,0.3749239649618338
8184-OQREL,Central California,Gold,At Risk,Month-to-month,7,56.7,15.85,139.99,1,0.5335532828755573
7997-GCKXI,South California,Gold,At Risk,One year,14,68.82,10.75,250.26,0,0.0679566851311733
4462-DSIEC,North California,Silver,Need Attention,Month-to-month,61,68.94,20.8,210.66,0,0.2589954501234218
3828-FMLMJ,South California,Silver,Need Attention,One year,41,69.55,13.99,303.53,0,0.1692309867820662
1874-UOEBY,South California,Silver,Need Attention,Month-to-month,62,57.1,20.57,218.7,0,0.168994005452864
9312-EKPLV,Central California,Standard,Need Attention,Two year,53,54.07,3.12,103.56,0,0.0346566365130993
6192-GUWBW,Central California,Standard,Need Attention,Month-to-month,55,43.7,11.24,110.6,0,0.2587364798871704
7326-XXBLB,South California,Bronze,At Risk,Month-to-month,21,20.2,1.78,15.21,1,0.4904234518489915
1119-XGBYK,North California,Gold,At Risk,Two year,20,64.97,10.4,363.17,0,0.0498501444677755
2062-GARYK,South California,Silver,Need Attention,Month-to-month,40,71.14,20.68,178.18,0,0.5142986580254336
8766-ILFAE,North California,Silver,Loyal,Month-to-month,65,58.67,31.68,323.14,1,0.3150556094560487
6253-CVXHH,South California,Bronze,At Risk,Month-to-month,8,18.56,-6.99,0.0,0,0.4764400587467632
2554-KXKTI,North California,Gold,At Risk,One year,13,83.5,23.03,413.43,0,0.4326941587296909
5032-MXMPW,South California,Gold,At Risk,One year,12,59.55,6.94,161.56,0,0.0452825365477016
9495-XCCLJ,South California,Gold,At Risk,Month-to-month,19,74.25,25.51,181.22,1,0.7008130645407212
7112-LKCJO,North California,Silver,Loyal,Month-to-month,68,66.82,26.78,302.08,0,0.1265891353871683
7258-EPOHX,Central California,Silver,Loyal,Month-to-month,59,79.74,25.61,209.59,1,0.4456394992009309
4995-GSEQR,Central California,Silver,Loyal,Month-to-month,59,73.29,29.53,186.39,1,0.612230313686826
5076-FGFCZ,North California,Bronze,At Risk,Month-to-month,7,46.5,8.53,67.97,1,0.6446803270898409
8560-NVRPS,Central California,Gold,At Risk,Two year,6,86.96,14.52,447.45,0,0.293111261276036
6141-ODPLG,South California,Gold,At Risk,Two year,6,72.02,13.23,461.99,0,0.073990726211585
5354-VLMGU,North California,Standard,Need Attention,Month-to-month,65,26.31,4.7,52.68,0,0.1689755458088987
2114-VYEOP,South California,Gold,At Risk,Month-to-month,8,88.1,27.82,187.62,0,0.7652167596723285
8762-IRCVT,South California,Silver,Need Attention,Month-to-month,33,88.03,32.98,255.66,1,0.6546549795821061
2943-DCVPJ,Central California,Gold,At Risk,One year,8,82.37,18.2,263.83,1,0.5300786013439839
5943-OCLPP,Central California,Silver,Loyal,One year,63,68.81,12.61,293.56,0,0.0131999572803622
2636-YCWZT,Central California,Silver,Loyal,Month-to-month,61,81.57,27.95,232.77,0,0.5842150682192303
6000-FIOCS,North California,Standard,Need Attention,Two year,67,18.25,-3.02,0.0,0,0.00912810073587
9249-TYMGA,Central California,Silver,Need Attention,One year,49,95.63,16.95,389.71,0,0.103974608972843
4914-CQUCN,South California,Bronze,At Risk,Month-to-month,21,23.59,7.39,64.2,1,0.4526951474601511
5832-IFSFA,North California,Silver,Need Attention,Month-to-month,57,65.51,17.34,185.61,0,0.2006473670564937
6426-BICOF,South California,Platinum,At Risk,Two year,8,94.53,25.85,830.1,0,0.1494571172905278
3360-KMSYP,South California,Gold,At Risk,Month-to-month,5,56.58,8.32,60.3,1,0.618843803167504
5362-PNAMT,South California,Silver,Loyal,Month-to-month,69,62.78,26.48,294.88,0,0.1699539216631445
8708-CRCAB,Central California,Silver,Loyal,One year,67,58.3,15.21,332.19,0,0.0517065303495974
2061-CPXTT,Central California,Silver,Need Attention,Month-to-month,54,76.54,24.52,267.76,0,0.2166833675900969
2052-YNAQS,Central California,Gold,At Risk,Two year,13,59.78,4.25,141.07,0,0.1465569632636811
4606-SSPIZ,South California,Gold,At Risk,Two year,16,55.15,11.02,384.82,0,0.0522798049195889
6606-MTGYT,South California,Silver,Loyal,Month-to-month,67,62.53,21.65,206.8,0,0.3042825711656303
6749-GJYSC,Central California,Gold,At Risk,Month-to-month,9,64.63,20.19,173.96,0,0.4780170549403711
8239-DKKJM,South California,Platinum,Loyal,One year,68,82.31,26.7,560.06,0,0.1845919571496649
2372-RRWLN,Central California,Silver,Loyal,One year,64,74.79,17.62,392.43,0,0.100701152776153
2196-JOKZH,Central California,Gold,At Risk,Two year,1,85.63,15.65,499.17,0,0.1961348658015238
1461-WNBYF,North California,Gold,At Risk,Month-to-month,18,83.75,41.07,300.63,1,0.7508092053730315
9631-IIFEU,Central California,Platinum,Need Attention,One year,45,87.07,32.38,711.84,0,0.1293313455866695
4786-OILMI,Central California,Silver,Need Attention,One year,53,79.63,12.49,290.77,0,0.0770407601740672
6363-MTUQC,South California,Standard,Need Attention,One year,66,18.25,-5.1,0.0,0,0.0444545498381346
9027-STQNO,South California,Standard,At Risk,Month-to-month,51,18.25,0.4,3.65,0,0.248736703171677
2073-XUXSG,North California,Gold,At Risk,Two year,19,75.26,17.58,602.5,0,0.1355681489879024
4025-WGPRE,Central California,Bronze,At Risk,Two year,14,21.01,4.83,168.66,0,0.0492554458194436
1757-AUHFX,South California,Silver,Need Attention,One year,59,63.4,9.28,197.33,0,0.0435831624099013
6340-AHMMU,Central California,Platinum,Loyal,Two year,56,77.76,21.16,738.91,0,0.0791238691105914
8204-AHPAO,Central California,Silver,Need Attention,Month-to-month,56,54.07,15.73,161.58,1,0.2992324180026258
1696-OBTLY,South California,Standard,Need Attention,One year,56,18.25,-16.73,0.0,0,0.0336764201011454
1749-WKMSQ,Central California,Gold,At Risk,One year,13,74.31,18.88,412.34,0,0.3584852124416449
8917-VFHWV,South California,Silver,Loyal,Month-to-month,67,75.0,12.72,128.83,0,0.3147797390253309
9801-XQZTX,Central California,Standard,At Risk,Month-to-month,48,18.25,-1.86,0.0,0,0.2867644995237813
5346-ZBXYU,North California,Gold,At Risk,One year,14,73.24,23.98,451.21,1,0.4413321294571765
9506-KIDFW,Central California,Platinum,Loyal,Two year,60,74.06,14.88,509.97,0,0.0643403684814693
1589-FMJYA,South California,Silver,Need Attention,Month-to-month,56,66.23,8.47,58.95,0,0.5542631350007393
1368-HPJVC,Central California,Bronze,At Risk,One year,6,20.13,-9.85,0.0,0,0.2314356089986161
4416-QPNLC,South California,Gold,At Risk,Month-to-month,11,82.08,27.3,158.56,1,0.7226005028474851
1588-BNXCB,North California,Gold,At Risk,Month-to-month,17,63.87,15.44,135.25,1,0.4446609658309299
7164-NIAUR,South California,Gold,At Risk,One year,7,63.1,10.13,208.11,0,0.083568189940206
6282-GYBTS,North California,Gold,At Risk,Month-to-month,1,77.32,26.61,127.73,1,0.9384220473923384
7522-PHLLW,South California,Platinum,Loyal,One year,65,70.4,24.68,507.03,0,0.1512260558894642
7709-MSZRJ,Central California,Silver,Loyal,One year,68,82.3,15.22,354.32,0,0.0719093224389704
1071-WANBW,South California,Gold,At Risk,Month-to-month,12,79.23,27.16,138.19,1,0.8943501472090029
1284-RUTOP,South California,Platinum,Need Attention,Two year,37,73.23,12.55,438.25,0,0.0976994305651724
5543-TCXUZ,South California,Standard,At Risk,Month-to-month,37,18.95,-3.89,0.0,1,0.368115451151034
1835-FFKVU,South California,Silver,Loyal,One year,64,60.25,13.68,318.47,0,0.0331403790320799
